hospital_name,description,ndc_code,revenue_code,cdm_code,hcpcs_code,cpt_code,drg_code,drug_unit,drug_unit_type,setting,gross_charge,discounted_cash,minimum_charge,maximum_charge,payer_name,plan_name,negotiated_price,negotiated_percentage,median_amount,price_type,resolved_price,methodology
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Aetna,Aetna HMO/POS/PPO-Q,19992.0,,,negotiated_dollar,19992.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Aetna,Aetna Whole Health,14994.0,,,negotiated_dollar,14994.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Aetna,Aetna Whole Health-G,14994.0,,,negotiated_dollar,14994.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Centene,Ambetter PAR,23205.0,,,negotiated_dollar,23205.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,BCBS_HMO,15140.37,,,negotiated_dollar,15140.37,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Rabun County BOC,Rabun County BOC,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,BCBS_HMO-L,15140.37,,,negotiated_dollar,15140.37,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,BCBS_PATHWAY,6758.01,,,negotiated_dollar,6758.01,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,BCBS_PATHWAY-L,6758.01,,,negotiated_dollar,6758.01,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Amerigroup,Amerigroup Medicaid,6486.44,,,negotiated_dollar,6486.44,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Amerigroup,Amerigroup Medicare Advantage,5772.36,,,negotiated_dollar,5772.36,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,BCBS PRUDT BUYER,24882.9,,,negotiated_dollar,24882.9,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_HMO-VASC SURG,17850.0,,,negotiated_dollar,17850.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,BCBS_PPO,17200.26,,,negotiated_dollar,17200.26,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,BCBS_PPO-L,17200.26,,,negotiated_dollar,17200.26,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Beech Steet,Beech Street,30345.0,,,negotiated_dollar,30345.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,Blue HPN,11181.24,,,negotiated_dollar,11181.24,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,BCBS,Blue HPN-L,11181.24,,,negotiated_dollar,11181.24,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,CareIQ,CareIQ,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,CareSource,CareSource,6681.04,,,negotiated_dollar,6681.04,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,CareSource,CareSource MarketPlace,13280.4,,,negotiated_dollar,13280.4,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO-NAPS/CVG/NPCPS/UPS,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,CHAMPUS VA,CHAMPUS VA,35700.0,,,negotiated_dollar,35700.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Cigna,Cigna,19992.0,,,negotiated_dollar,19992.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Cigna,Cigna-G,19992.0,,,negotiated_dollar,19992.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Cigna,Cigna-H,19992.0,,,negotiated_dollar,19992.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Cigna,Cigna-L,19992.0,,,negotiated_dollar,19992.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Cigna,CIGNA HealthSprings Medicare Advantage,5827.87,,,negotiated_dollar,5827.87,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Corvel Workers Comp,Corvel Workers Comp,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Dekalb_Department of Health,Dekalb_Department of Health,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Employers Choice Network,Employers Choice Network,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,FIFA,FIFA,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Coventry,First Health and Coventry National,21420.0,,,negotiated_dollar,21420.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Genex/Priority Care Solutions,Genex/Priority Care Solutions,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Georgia Reproductive Specialists,Georgia Reproductive Specialists (SGF),14280.0,,,negotiated_dollar,14280.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Georgia Workers Compensation,Georgia Workers Comp,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Health One Alliance_PPO,Health One Alliance_PPO,19635.0,,,negotiated_dollar,19635.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Institutional 115 Percent_Georgia Medicaid,Institutional 115 Percent_Georgia Medicaid,7459.41,,,negotiated_dollar,7459.41,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Institutional GA Medicaid,Institutional GA Medicaid,6486.45,,,negotiated_dollar,6486.45,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Institutional Marietta Surgery Center,Institutional Marietta Surgery Center,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Institutional Veterans Evaluation Services,Institutional Veterans Evaluation Services,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO-AGA,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO-BARIATRIC,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO-GCS,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO-GPG/NOAS,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO-GYNONC,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser Dual Choice PPO-MELANOMA,19992.0,,,negotiated_dollar,19992.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-AGA,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-BARIATRIC,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-GCS,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-GPG/NOAS,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-GYNONC,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-MELANOMA,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-NAPS/CVG/NPCPS/UPS,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-THOR SURG,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Kaiser,Kaiser_SF-VASC SURG,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Med Care Solutions,Med Care Solutions,16065.0,,,negotiated_dollar,16065.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,MedLien Healthcare Services,MedLien Healthcare Services,14280.0,,,negotiated_dollar,14280.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Multiplan,Multiplan PPO,30345.0,,,negotiated_dollar,30345.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Multiplan Workers Comp,Multiplan Workers Comp,30345.0,,,negotiated_dollar,30345.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Northside Health Network,Northside Health Network,14280.0,,,negotiated_dollar,14280.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Northside Health Network,Northside Health Network-S,14280.0,,,negotiated_dollar,14280.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,NovaNet_PPO,NovaNet_PPO,24990.0,,,negotiated_dollar,24990.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Oscar,Oscar,17850.0,,,negotiated_dollar,17850.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Centene,Peach State Medicaid,6486.44,,,negotiated_dollar,6486.44,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Centene,Peach State Medicare,7306.79,,,negotiated_dollar,7306.79,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,PHCS,PHCS,16065.0,,,negotiated_dollar,16065.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Quick Trip,Quick Trip,19635.0,,,negotiated_dollar,19635.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Streamline Imaging,Streamline Imaging,35700.0,,,negotiated_dollar,35700.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,Tricare,Tricare,35700.0,,,negotiated_dollar,35700.0,fee schedule
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,UHC,UHC GA Individual Exchange,14101.5,,,negotiated_dollar,14101.5,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,UHC,UHC Heritage Select,18921.0,,,negotiated_dollar,18921.0,percent of total billed charges
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,UHC,UHC HMO/POS/PPO,19278.0,,,negotiated_dollar,19278.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,UHC,UHC HMO/POS/PPO-G,19278.0,,,negotiated_dollar,19278.0,other
Northside Hospital Atlanta,02699957 LAAC DEVICE,,0278,CD3826Q0,C1889,,,,,outpatient,35700.0,26775.0,5772.36,35700.0,UHC,UHC HMO/POS/PPO-T,19278.0,,,negotiated_dollar,19278.0,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Kaiser,Kaiser Dual Choice PPO-MELANOMA,28423.92,,,negotiated_dollar,28423.92,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Kaiser,Kaiser Dual Choice PPO-NAPS/CVG/NPCPS/UPS,28423.92,,,negotiated_dollar,28423.92,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Aetna,Aetna HMO/POS/PPO,28423.92,,,negotiated_dollar,28423.92,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Aetna,Aetna HMO/POS/PPO-G,28423.92,,,negotiated_dollar,28423.92,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Aetna,Aetna HMO/POS/PPO-Q,28423.92,,,negotiated_dollar,28423.92,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Aetna,Aetna Whole Health,21317.94,,,negotiated_dollar,21317.94,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Aetna,Aetna Whole Health-G,21317.94,,,negotiated_dollar,21317.94,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Centene,Ambetter PAR,32992.05,,,negotiated_dollar,32992.05,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,BCBS PRUDT BUYER,35377.63,,,negotiated_dollar,35377.63,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,BCBS_HMO,21526.04,,,negotiated_dollar,21526.04,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Kaiser,Kaiser Dual Choice PPO-THOR SURG,28423.92,,,negotiated_dollar,28423.92,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Kaiser,Kaiser Dual Choice PPO-VASC SURG,28423.92,,,negotiated_dollar,28423.92,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,BCBS_HMO-L,21526.04,,,negotiated_dollar,21526.04,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,BCBS_PATHWAY,9608.3,,,negotiated_dollar,9608.3,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Northside Health Network,Northside Health Network,20302.8,,,negotiated_dollar,20302.8,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Northside Health Network,Northside Health Network-S,20302.8,,,negotiated_dollar,20302.8,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,NovaNet_PPO,NovaNet_PPO,35529.9,,,negotiated_dollar,35529.9,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Oscar,Oscar,25378.5,,,negotiated_dollar,25378.5,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,PHCS,PHCS,22840.65,,,negotiated_dollar,22840.65,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Quick Trip,Quick Trip,27916.35,,,negotiated_dollar,27916.35,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Rabun County BOC,Rabun County BOC,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Streamline Imaging,Streamline Imaging,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Kaiser,Kaiser_HMO,25378.5,,,negotiated_dollar,25378.5,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,UHC,UHC GA Individual Exchange,18932.36,,,negotiated_dollar,18932.36,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,UHC,UHC Heritage Select,25378.5,,,negotiated_dollar,25378.5,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,BCBS_PATHWAY-L,9608.3,,,negotiated_dollar,9608.3,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,BCBS_PPO,24454.72,,,negotiated_dollar,24454.72,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,BCBS_PPO-L,24454.72,,,negotiated_dollar,24454.72,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Beech Steet,Beech Street,43143.45,,,negotiated_dollar,43143.45,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,Blue HPN,15897.09,,,negotiated_dollar,15897.09,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,BCBS,Blue HPN-L,15897.09,,,negotiated_dollar,15897.09,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,CareIQ,CareIQ,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Cigna,Cigna,28423.92,,,negotiated_dollar,28423.92,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Cigna,Cigna-G,28423.92,,,negotiated_dollar,28423.92,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Cigna,Cigna-H,28423.92,,,negotiated_dollar,28423.92,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Cigna,Cigna-L,28423.92,,,negotiated_dollar,28423.92,other
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Corvel Workers Comp,Corvel Workers Comp,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Dekalb_Department of Health,Dekalb_Department of Health,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Employers Choice Network,Employers Choice Network,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,FIFA,FIFA,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Coventry,First Health and Coventry National,34514.76,,,negotiated_dollar,34514.76,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Genex/Priority Care Solutions,Genex/Priority Care Solutions,50757.0,,,negotiated_dollar,50757.0,percent of total billed charges
Northside Hospital Atlanta,03039712 MICRA VR,,0275,CD6836,C1786,,,,,inpatient,50757.0,38067.75,9608.3,50757.0,Georgia Reproductive Specialists,Georgia Reproductive Specialists (SGF),20302.8,,,negotiated_dollar,20302.8,percent of total billed charges
